date,snp,AMEX:LNG,ASX:ALX,ASX:QUB,ASX:SYD,ASX:TCL,BIT:AT,BIT:ATL,BIT:ENAV,BIT:ENEL,BME:AENA,BME:IBE,ENXTAM:VPK,ENXTPA:ADP,ENXTPA:ENGI,ENXTPA:GET,ENXTPA:GTT,LSE:NG.,LSE:SIG,NYSE:ASR,NYSE:AWK,NYSE:D,NYSE:DUK,NYSE:EBR,NYSE:ED,NYSE:ENIA,NYSE:ES,NYSE:ETRN,NYSE:FE,NYSE:KMI,NYSE:MIC,NYSE:NEE,NYSE:OKE,NYSE:PAC,NYSE:PEG,NYSE:PPL,NYSE:SBS,NYSE:SO,NYSE:SRE,NYSE:TRGP,NYSE:UGP,NYSE:WEC,NYSE:WMB,NZSE:AIA,NasdaqGS:AEP,NasdaqGS:EXC,NasdaqGS:OMAB,NasdaqGS:XEL,SEHK:1052,SEHK:1193,SEHK:1199,SEHK:135,SEHK:144,SEHK:152,SEHK:177,SEHK:1816,SEHK:270,SEHK:357,SEHK:371,SEHK:384,SEHK:548,SEHK:576,SEHK:694,SEHK:836,SGX:NS8U,SWX:FHZN,TSX:ENB,TSX:GEI,TSX:IPL,TSX:KEY,TSX:PPL,TSX:TRP,TSX:WTE,XTRA:EOAN,XTRA:FRA,XTRA:HHFA,XTRA:RWE
30-Nov-95,0.03661567784465465,0.09360589670625159,,,,,-0.11955037783534377,,,,,0.13149011483011724,,,,,,,0.032740878800992815,,,0.008708036051922895,0.010085891071682961,-0.005215387941034866,-0.0414224507256387,0.022998521194172516,-0.021960537961969107,,,,,0.04215940459387309,-0.040330603711727295,,0.004077476463998542,0.10112224392861387,,-0.03391993772200612,,,,0.008235786328335059,0.08998094554241028,,0.0015626596410242668,0.0019870188940962043,,-0.009724335135987184,,-0.022612789946268964,-0.04227125551176296,-0.15442828639682377,0.1660872087187208,-0.19231218646482712,,,0.017544573409389263,,-0.014637348106440396,,,,,,,-0.004433333333333333,0.007074707942604963,,,,,0.016545792984357276,,0.009857360561162664,,,0.03763936084304205
31-Dec-95,0.02124791243371831,0.0673035714285714,,,,,0.14209310961675342,,,,,0.0752124998245333,,,,,,-0.07188182859733334,0.03351040637794116,,,0.036884440448353414,0.05158524460159446,-0.050052094679904416,0.10022279147114281,0.10807015006764502,0.01158178610813947,,,,,0.06503927999216079,-0.030720947317201607,,0.04865950089741326,0.01796914260008491,,0.07237776860033389,,,,0.03401055875689522,0.04051781622949473,,0.0687226595889449,0.034667939898506514,,0.05568721664243219,,-0.16153320419949851,0.13070640236723613,0.005680418426722445,0.02056657616858264,-0.2727808809535382,,,-0.004125,,-0.1587641322885353,,,,,,,0.01968454613972963,-0.011906531311632173,,,,,0.045130831232559496,,0.03350837475290473,,,-0.009385825370121292
31-Jan-96,0.02052395445684923,-0.3374416666666667,,,,,0.09933189227972554,,,,,0.08071220497947533,,,,,,0.00340992707729986,0.028706160404940388,,,0.03528558458415514,0.04602363228702316,0.11425924059805163,0.05888373838873933,-0.03837126905620631,-0.02988149661720258,,,,,-0.004108333333333333,-0.07868353917060252,,0.016300002547766916,0.025891562935344718,,0.02634853290524069,,,,0.02446299930426648,0.06996542320151326,,0.0884842974294822,0.016638586389433434,,0.041693126547705676,,-0.05904845796190689,0.24341651535105396,0.2288862067758644,0.20071098532661052,0.5775231893231225,,,0.18944024472310234,,-0.17484006187186857,,,,,,,-0.027364168590489797,0.039028690036900175,,,,,0.04224925954197772,,0.08155915591019473,,,0.11609517639544924
29-Feb-96,0.0028587442218797566,0.5459250000000002,,,,,-0.06920113931602961,,,,,0.030927817329171877,,,,,,-0.031437893142886204,0.00930344340050265,,,-0.06820266950619419,-0.012048999163071065,-0.04777222624235628,-0.030081897831112762,0.03157538051982139,-0.04410897899102945,,,,,-0.03222263600697823,0.0378411101111658,,-0.10407502021709508,-0.038055597566845685,,-0.05136159037532912,,,,-0.0765439317045456,0.010980139930324036,,-0.021753166255491122,-0.07261410987407729,,-0.045437499276408784,,-0.03896551652158293,-0.027884512900389572,0.027426212633185284,0.04592495229194276,0.11850507004138794,,,-0.10767871679999691,,-0.06289848826611427,-0.015439252161190301,,,,,,0.019734546139729633,-0.004520874933653223,,,,,-0.022809247703856676,,0.0336358593417943,,,0.03556563513730331
31-Mar-96,0.018981316849616722,-0.32675564516129035,,,,,0.056073489374703064,,,,,-0.06565085290892521,,,,,,-0.008011044250845272,0.069501061587866,,,-0.004175,0.029073042735813723,-0.10856898009594858,-0.01961892727686805,-0.008580173273924534,-0.11653452126109094,,,,,0.009830780662410317,0.09927340310026049,,-0.012043493633187423,-0.007548239801823913,,-0.004175,,,,-0.0214911145348637,0.05635171235281726,,-0.030414091389610223,-0.06169695957225137,,-0.014327283630648129,,-0.1607970963463182,-0.012304764578989729,0.003459797770322166,-0.08036522520930219,-0.07888691347534778,,,-0.019250299032715315,,-0.06667495355042015,-0.05015164673681778,,,,,,0.011328849457761065,0.0034585877862594438,,,,,-0.009931166166828391,,0.028841395781878318,,,-0.037395860398727845
30-Apr-96,-0.00584679516527799,-0.551802396825238,,,,,0.03050242437437554,,,,,0.08488419342806429,,,,,,0.04844788768991247,0.07992897592838864,,,-0.029499808243250953,-0.07349020094241322,-0.07118696522892255,-0.08261477114144668,0.0662678052701323,-0.19405674967751554,,,,,-0.051144922970701626,0.0915542089540594,,-0.0498453169634603,-0.07597808133476537,,-0.08271725879288706,,,,-0.06585735341352451,0.010705111110651182,,-0.031129390926687445,-0.07460601343953945,,-0.03448280390682913,,-0.004183333333333333,-0.09866740877181769,-0.06478581878244462,-0.014493189717358485,-0.060084967250947155,,,-0.02969340365970798,,-0.004183333333333333,-0.004183333333333333,,,,,,0.10650368359952266,0.009454029331475194,,,,,-0.001551690035836678,,0.04215632125947964,,,-0.01216133854572245
31-May-96,0.0186450534010019,-0.5831556869807568,,,,-0.01298078756711459,0.05648787207077869,,,,,0.03065313244486071,,,,,,-0.11640355770763063,-0.055932233430682064,,,-0.004215808416777786,0.033047351661475134,0.006430869379987306,-0.038318067961663226,-0.01240695549896594,-0.07103398942325474,,,,,-0.0024004608705178922,0.04386880004431885,,0.010145718895184378,0.0068414111779873475,,0.06202291662091256,,,,0.06217043095841127,-0.01479142363308191,,-0.0013305477782483335,0.007922870004276864,,0.003834585108213809,,-0.07564280241655381,-0.03173113487202247,-0.01227408736969889,0.0003368546613271937,-0.023944688457864093,,,0.05338297983377175,,-0.13754156096807232,-0.04035336705771105,,,,,,-0.028263329920032852,0.02516094602347233,,,,,0.03516177943893054,,0.06443749119297175,,,0.0043918848297053534
30-Jun-96,0.0024936394069824197,0.058283208334583315,,,,-0.0010988122959018276,0.008137368232703814,,,,,0.005069609064664118,,,,,,-0.03372297853231911,-0.07088451092895322,,,0.05188892590553649,0.05795949104677565,0.13790748055095112,0.04511059328001519,0.05110251525775609,-0.08180289589719626,,,,,0.0718068000984332,-0.08678552743390057,,0.05510534146388433,0.04755902497250051,,0.06064822912578092,,,,0.02703333333333311,-0.019142014169443076,,0.05808867965141649,0.05162086432060207,,0.0463152626301778,,0.10347995291558464,0.04295326632310723,0.02829462295251082,-0.13187672531955,-0.08475287702815427,,,-0.023458197849212346,,-0.11960140518387509,-0.09171676470818925,,,,,,0.058054417755573386,0.010576206184641591,,,,,0.03236593177513578,,0.0030704357111735825,,,-0.025316702261893885
31-Jul-96,-0.05428623362677712,-0.004316666666666667,,,,0.12497927808173967,-0.002372442089516289,,,,,-0.12793238234738605,,,,,,0.027942546770142043,-0.05301686293697419,,,-0.06369169201114891,-0.0701703338402079,-0.014111809445885335,-0.08123973502426798,-0.020445716348525576,-0.07908304513939216,,,,,-0.017903879971741175,0.06264950826054591,,-0.05886205296670946,-0.057226733954380965,,-0.08553504878540488,,,,-0.08223888625546197,-0.08007428468688096,,-0.030709677897216823,-0.10047058421530322,,-0.08476899614679648,,-0.12931714830964738,-0.013325800499720462,1.397269294038568,0.08105003073722847,0.3314482527927461,,,-0.009418726387072116,,-0.004316666666666667,-0.054544875122843034,,,,,,-0.05948901598606407,0.02483839040096222,,,,,0.04506593264282119,,-0.07018582998842718,,,-0.11011132186977826
31-Aug-96,0.01877992811938431,0.09372836458243625,,,,0.060919605464789556,-0.012441461244650317,,,,,-0.0029340226039684964,,,,,,-0.015664358625599034,0.11003389584157405,,,0.005925273950054126,-0.01700972989052421,-0.06419102877972829,-0.01805838517326322,0.02114656410391544,0.04600893299264716,,,,,-0.019296395503617086,0.03361471309010719,,0.0389690567429237,0.0012865937816685918,,0.004216394767541291,,,,0.043103313451477304,0.09318056239837921,,0.009977204497385787,0.014062162073351618,,0.015253024901151739,,-0.11541372064911928,0.07751829009187847,0.06127851380331559,0.1867104375232513,0.18695747895860323,,,0.13416168170002304,,0.3870043028692171,-0.08122307692307687,,,,,,0.06869265190857352,0.03695058158323558,,,,,0.02393580393488956,,0.02939197747155073,,,0.01791386807161685
30-Sep-96,0.04567700391006823,-0.1469571428571429,,,,0.11706207459303684,-0.002383334815439183,,,,,0.09236470543791085,,,,,,-0.02421531728785776,0.03734380674329584,,,0.005933478550854013,-0.0067738031836570645,0.03325472500077619,0.05810095167071982,0.03204458476348248,-0.03351176942845236,,,,,-0.02669903397435392,0.00046603337374406025,,0.0018279017439428646,-0.01328602856271411,,-0.0041,,,,-0.02228182751633146,0.018456274675034294,,-0.02518426905431926,0.006538243671887037,,0.03308512663013063,,-0.18267072084866343,0.09674029993274734,0.8728200462142144,-0.03240178746284151,0.014248158664850845,,,-0.022118082853739847,,1.4021498838760504,0.5459011764982706,,,,,,-0.024508196908882958,0.013831156684797057,,,,,0.008469917151702193,,0.013820910904665855,,,0.0530643061942535
31-Oct-96,0.0219391913159032,-0.004191666666666667,,,,0.07605518709147645,-0.05680760352136679,,,,,0.07713978568785611,,,,,,0.05739120740074225,0.056459680356732246,,,-0.004191666666666667,0.04406567638648388,0.16437502567367326,0.04986230335843037,-0.09333894587815957,-0.13550481970333103,,,,,0.056502268580593075,-0.015989707712551666,,0.00048118477631168676,0.06437974874041956,,-0.006817069731794041,,,,0.00043796538382216265,0.02031846187595347,,0.02042367975242258,0.05896632977885822,,0.0038513269138581814,,0.03928196167753587,0.13507324460403294,-0.10255348497742463,-0.026333324153167543,0.1444577269386255,,,0.020815254067854044,,0.03476942243391116,0.17860313447997558,,,,,,0.05830838592332747,0.09336954627756071,,,,,0.03699769034316628,,-0.00019617089014641476,,,0.07071990406208332
30-Nov-96,0.056808736724942174,-0.037508333333333324,,,,0.01868198906402778,0.05788983522303641,,,,,0.0901903094375736,,,,,,0.07593631673000027,-0.03346344833782407,,,0.02263246923042299,-0.044950641703935326,0.012052052769537842,0.004403294815508203,-0.036464765388947454,0.13514109428855917,,,,,0.011347621734981534,0.019081116086186165,,0.060941308945477154,-0.025565550148974395,,0.0014747424778820805,,,,-0.004613778056030875,0.0699872272882978,,0.007141530716213302,0.022843008119825245,,-0.001515476818359134,,0.12083342881170127,0.009338296891781268,-0.022356532169262325,0.12582585877413235,0.2899421006523138,,,0.15798704797271015,,0.09582492568067207,-0.12235639036426545,,,,,,0.04811256811208224,-0.004230164723341772,,,,,0.05956133376691812,,0.1025548696725687,,,0.07983332273732162
31-Dec-96,-0.014293108640259365,0.36474885057471285,,,,-0.02352994880196837,0.04133604597339589,,,,,0.23461080994331893,,,,,,0.01907655854913224,0.013024138498425188,,,0.005619391057796499,-0.006912049601615198,0.12331293801054276,9.36786278006108e-05,-0.021915776523380302,0.10104642084775471,,,,,-0.006926662210815968,0.08669216774876341,,-0.034188896848802684,0.01943417200676687,,0.012637339969763108,,,,0.00045631407260558147,0.005007922871324768,,-0.013252797163292994,-0.014020658018270148,,-0.016276476911298653,,-0.07830060351623493,0.19578355928016364,0.32911773479966644,0.1993230261720663,-0.09512586633026722,,,0.15082230980762298,,0.5639651730124792,0.07825703497109125,,,,,,-0.041483761727620604,-0.005466315095296512,,,,,-0.00011641891845228566,,-0.013640300057868114,,,-0.04429037855895381
31-Jan-97,0.0571253946503946,0.34971261544920224,,,,-0.05621433312345877,0.07202952337449846,,,,,-0.10645676059832739,,,,,,0.062304799380546484,-0.014078910302638043,,,0.02502908946268227,0.009321888938161809,0.13649339678255426,0.060186022680002095,0.10842094218263647,-0.004191666666666667,,,,,-0.04223508993258892,-0.006632282795078844,,0.00039535064017474485,-0.020496081747423307,,-0.022926792127329693,,,,-0.041401112831203034,0.062475070622559116,,0.0018873757007945953,-0.09330063526450945,,0.0012579204806508022,,-0.02419061243573269,-0.04308056078580532,-0.004191666666666667,0.09874913037406811,0.37914195178477356,,,-0.07130584187291807,,-0.06940905609781141,-0.099429761904762,,,,,,0.060324520679739514,-0.004191666666666667,,,,,0.018724939568710502,,0.011009293128778557,,,0.05579277963739774
28-Feb-97,0.001694213222075392,-0.12051240310077518,,,,0.016497637646703624,-0.043246482032610965,,,,,-0.06173562997904072,,,,,,-0.009029977779442276,-0.021351179341762692,,,0.028030136772328774,-0.04916927334451273,0.05595223949249093,0.008480024807194987,0.0715968207663091,-0.19745868969333893,,,,,0.03482791181516418,-0.0422077215136635,,0.02773024222357099,0.006816254440250336,,-0.009947601831180174,,,,0.0009384363159281378,0.09264164228178637,,0.019769954999131235,-0.006769931974878429,,0.028286967338006154,-0.025397453916834033,-0.014436866116652868,0.244321521453408,0.06520994284157841,0.35576651892062494,-0.10061882392689528,,,0.08209771394708551,,-0.07400077305010058,0.07997793603399536,,,,,,-0.0012030483835556932,0.008256100164033754,,,,,0.028353664674171976,,0.058228174375463994,,,0.08426262961420902
31-Mar-97,-0.04693066226617107,-0.017474561403508813,,,,-0.004632767279088377,0.025503158586177434,,,,,0.002391129568240471,,,,,,0.00532135437050071,0.05921110855522546,,,-0.1005900010376102,-0.00714146623371251,-0.06324753868237334,-0.03265669943308794,-0.04582609122236039,-0.24528044755807113,,,,,-0.034536240430890125,-0.09203600431256623,,-0.05708651067398854,-0.10252113508723662,,-0.033052444867790715,,,,-0.048218962003246185,0.018574613012753396,,-0.016292747133425687,-0.09876102439221882,,-0.009566006663532498,-0.02053278296084907,0.0059920514600123286,-0.05987212052291682,-0.030290284051326864,0.07411503427793029,0.43568327016872327,,,-0.12352210707529457,,-0.14598338370532463,-0.13053085773899267,,,,,,-0.013380102619157706,-0.005569005974144257,,,,,-0.0012298420637445774,,-0.028190004799763888,,,-0.02245537428456282
30-Apr-97,0.05415553677092153,-0.28425,,,,0.07696176931782026,-0.07516998250080068,,,,,0.046506358842279695,,,,,,0.06257509604905528,-0.0803224462276814,,,-0.05923276006545044,-0.009915753418078068,0.10692759572262797,-0.07925007465655146,0.0014305408861939638,0.04336894177714621,,,,,0.007081437934660516,0.1517364839515388,,-0.08520239134800958,-0.03511430862149036,,-0.03975285633649774,,,,0.016158155644138892,-0.01825555548600757,,-0.02243179579768453,-0.03492496831156846,,-0.029632922095035343,0.017728125221327804,1.281496099717758,0.068498492995927,0.4357498154266414,0.5048407869867663,0.5513054337102375,,,0.08597568627424365,,-0.023667463398809232,0.20686215688735174,0.04729623400337677,,,,,0.0018475708303669946,0.042115881172676374,,,,,0.011655023705121701,,-0.06418963832175653,,,-0.04161706819881208
31-May-97,0.051082736416502295,0.18118518518518512,,,,0.10586549002505508,0.02652897360508089,,,,,0.06110635738027703,,,,,,0.009422790654775252,-0.002502781483625812,,,0.022115318064628745,0.036611476709203394,0.0487107196641261,0.06456647497812762,0.10498530042597709,0.10206053819640482,,,,,0.04608426581547276,0.01280660815729551,,0.02190678128955748,0.01510835122226584,,0.04961587881381657,,,,-0.023982792163590668,0.0048535240963081296,,0.013536671249889224,-0.020516868384410022,,0.07292311556823305,-0.04701095038911529,-0.20043219847779514,0.019041408043314337,0.45896355637018504,0.6947950299260797,0.6507621257619758,,,0.40979312060645956,,-0.16241585673798808,0.5097612401360418,0.015608271125274523,,,,,0.09296966915350402,0.05526248744438833,,,,,0.04100974057309381,,0.10326400794110913,,,0.01021555577224276
30-Jun-97,0.04269159846083479,-0.027654166666666667,,,,0.07500916563295333,0.026195825013341924,,,,,0.04192504232204217,,,,,,-0.005333632271021036,0.057068473411068334,,,0.05354501218002836,0.05811020625347849,0.1752139744148292,0.006512888940747621,0.019164668895308302,0.03687935220845615,,,,,-0.010955122481633016,0.05983311916245069,,0.028531282071526977,0.014326586041980206,,0.03128643305020127,,,,0.026871246933434324,-0.012715241953373056,,0.028091015492546757,0.10104646515523395,,0.05190576684218815,-0.3075870629548044,-0.1486679097676145,0.6129005231868604,0.08439056783306352,0.7050032820610049,-0.018605218194815552,,,0.13759975411166456,,-0.1806872137563076,0.20184364986105438,-0.18690931742984843,-0.332788629876029,,,,0.02427334811524693,0.051846872891548525,,,,,0.045947204929789855,,0.0010148678029088054,,,0.016598341494332126
31-Jul-97,0.07387323474252647,-0.14025,,,,0.028925368984064368,0.06105073534033054,,,,,-0.06353663734741935,,,,,,0.16659386548844587,-0.046502894033837915,,,-0.0008369773136672988,0.053116354529056144,-0.03992277222746279,0.0700599927744697,0.041444186736023216,0.022065800248448706,,,,,0.03509879879108322,0.09263239960161482,,-0.0142498587558906,0.02082836523252238,,0.013557840531076646,,,,0.023388210974302746,0.04146428351638241,,0.06281406305068202,0.11479781647102158,,0.001919174248749521,0.060265342030704085,1.177589362899284,-0.037676119088730496,0.3765643629200687,-0.08101346918100574,0.30961862365546466,0.032113078141393504,,-0.055752062579236504,,0.22432144313195077,-0.15500369754312995,0.04280839554139191,0.21915476108507223,,,,0.23674730023454357,0.17668174611772466,,,,,-0.015060866927711272,,0.08217393870499387,,,0.0820248053720943
31-Aug-97,-0.03223106192387356,0.051313888888888916,,,,-0.04644292591896489,0.061277835136021065,,,,,-0.014595657271007725,,,,,,0.03077683890386965,0.13399339762997722,,,-0.007418318560137717,-0.03798924697961489,-0.20948007208565952,-0.019281708329799443,-0.043219636333829824,0.027809578303415603,,,,,-0.026990447118741736,-0.07924199864087952,,-0.0017166200155806733,0.06915281540349374,,-0.04412773017290735,,,,0.011164498513123431,0.022123197542089277,,-0.014584514818383156,0.029055419327642027,,-0.06750202839495942,0.13212215087053594,0.13861720616993492,-0.136806538401773,1.1641788107710673,0.0968818775447238,0.23186952059776814,-0.08318914261936503,,-0.15808788300813023,,-0.004241666666666667,-0.004241666666666667,0.04070315293561214,0.0827145055036598,,,,-0.10245599921029488,-0.08438708795654679,,,,,-0.05706495623481208,,-0.08457894264295193,,,-0.004737710787196171
30-Sep-97,0.017088060329028085,-0.12695701754385968,,,,0.013871345699622104,0.17635386046940849,,,,,0.07793675641468188,,,,,,0.059760378288106084,0.09257090547674394,,,0.04793330199605915,0.01649514680478746,0.21833349666816126,0.10605411582554934,0.03802924624217151,-0.041417000313494504,,,,,0.10381228756964843,0.003572174003630622,,0.05608546898400922,0.011694855259068423,,0.06706679449742713,,,,0.012965043839273313,-0.001472616632460246,,0.0373378451934344,-0.019898086433846066,,0.04430769299985392,-0.0908164269861549,-0.2645683825137244,-0.09052878452643888,-0.14007248993946386,-0.2735377566404209,-0.23561067714767436,-0.11843514388513134,,-0.13249222853193598,,-0.1204291276472892,-0.3650966837734524,-0.12242942688348947,-0.15415006164065226,,,,0.050305456161838,0.09060753865603731,,,,,0.035845840591965814,,0.0523733975800592,,,0.04848423850414939
